race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11562941,Aintree,1:45,Impaire Et Passe,0.77800333,-0.4419209881120713,9
rac_11562941,Aintree,1:45,The Kalooki Kid,0.57687265,-0.1152861692894464,9
rac_11562941,Aintree,1:45,Jango Baie,0.5230858,-0.4359821732243872,9
rac_11562954,Aintree,2:20,Gibbs Island,0.49213955,0.0985111666671807,12
rac_11562954,Aintree,2:20,Murcia,0.28257722,-0.3409611350214419,12
rac_11562954,Aintree,2:20,Mambonumberfive,0.23933041,-0.1627966883909191,12
rac_11562915,Aintree,2:55,The Real Whacker,0.768309,0.0985111666671807,7
rac_11562915,Aintree,2:55,Spillane's Tower,0.74663836,-0.4241045434490191,7
rac_11562928,Aintree,3:30,Lossiemouth,0.7852172,-0.4597374327751236,7
rac_11562928,Aintree,3:30,Constitution Hill,0.6824113,-0.4737530359100581,7
rac_11562902,Aintree,4:05,Bennys King,0.7716189,-0.1627966883909191,27
rac_11562902,Aintree,4:05,Presentandcounting,0.74127185,0.2885532430730715,27
rac_11562967,Aintree,4:40,Galunggung,0.5753857,0.454840059928226,13
rac_11562967,Aintree,4:40,Rath Gaul Hill,0.5123354,-0.2578177265938646,13
rac_11562967,Aintree,4:40,Tommy's Oscar,0.44557473,-0.0677756501879737,13
rac_11562980,Aintree,5:15,Getawhisky,0.80703163,-0.020265131086501,19
rac_11562980,Aintree,5:15,Kapability,0.7591777,-0.1627966883909191,19
rac_11562980,Aintree,5:15,Roses All The Way,0.7539631,0.454840059928226,19
rac_11562980,Aintree,5:15,La Zoubida,0.6598495,0.6923926554355896,19
rac_11564878,Chelmsford (AW),5:25,Cryptos Dream,0.6258485,-0.3172058754707055,13
rac_11564878,Chelmsford (AW),5:25,Foinix,0.5080006,-0.1152861692894464,13
rac_11564878,Chelmsford (AW),5:25,It's Tim,0.4368892,-0.462588063921212,13
rac_11564839,Chelmsford (AW),6:00,Curran,0.55591744,-0.3172058754707055,9
rac_11564839,Chelmsford (AW),6:00,Free Speech,0.407187,-0.1627966883909191,9
rac_11564839,Chelmsford (AW),6:00,Odin Legacy,0.37346292,-0.3647163945721782,9
rac_11564865,Chelmsford (AW),6:30,Gorgeous Mr George,0.74974096,-0.2815729861446009,7
rac_11564865,Chelmsford (AW),6:30,El Cobre Fuego,0.5047738,-0.3765940243475464,7
rac_11564891,Chelmsford (AW),7:00,Sir Rodneyredblood,0.59062064,-0.3765940243475464,7
rac_11564891,Chelmsford (AW),7:00,Buraback,0.58363795,-0.3884716541229145,7
rac_11564826,Chelmsford (AW),7:30,Hott Shott,0.74183637,-0.2578177265938646,7
rac_11564826,Chelmsford (AW),7:30,Port Light,0.6085325,-0.4300433583367032,7
rac_11564852,Chelmsford (AW),8:00,Nammos,0.62830025,-0.4478598029997555,8
rac_11564852,Chelmsford (AW),8:00,G'Daay,0.58775973,-0.4122269136736509,8
rac_11564852,Chelmsford (AW),8:00,Twitch,0.5334933,-0.4003492838982827,8
rac_11564904,Chelmsford (AW),8:30,Hype Merchant,0.76600057,-0.4122269136736509,11
rac_11564904,Chelmsford (AW),8:30,Due Respect,0.21603386,-0.1152861692894464,11
rac_11564904,Chelmsford (AW),8:30,I Follow Rivers,0.15684363,-0.4162653077972761,11
rac_11562772,Plumpton,1:55,Miss Fedora,0.77841187,-0.4419209881120713,7
rac_11562772,Plumpton,1:55,Clondaw Robin,0.44845402,-0.1152861692894464,7
rac_11562785,Plumpton,2:30,Dance The Moon,0.22829363,-0.4003492838982827,4
rac_11562798,Plumpton,3:05,Abbeyhill,0.74712014,-0.4359821732243872,6
rac_11562798,Plumpton,3:05,Bella Cavalla,0.46092242,-0.3884716541229145,6
rac_11562759,Plumpton,3:40,Delgany Monarch,0.5665703,-0.2340624670431282,6
rac_11562759,Plumpton,3:40,Kadex,0.4004999,-0.2815729861446009,6
rac_11562746,Plumpton,4:15,Lumi Plugin,0.81527245,-0.4566492490335279,4
rac_11562811,Plumpton,4:50,Vorderman,0.3925918,-0.2815729861446009,8
rac_11562811,Plumpton,4:50,Macari,0.22448649,-0.4122269136736509,8
rac_11562811,Plumpton,4:50,Leave Her To Me,0.19800743,-0.5191255816519645,8
rac_11562837,Sedgefield,2:07,Tyson Magoo,0.23681976,-0.4241045434490191,8
rac_11562837,Sedgefield,2:07,Masterpiece,0.18439455,-0.4507104341458438,8
rac_11562837,Sedgefield,2:07,Nathan Wells,0.16332422,-0.4162653077972761,8
rac_11562824,Sedgefield,2:42,Beat The Edge,0.57847357,-0.3884716541229145,5
rac_11562824,Sedgefield,2:42,Tom Creen,0.48456767,-0.4419209881120713,5
rac_11562850,Sedgefield,3:17,Love True,0.13661052,-0.4241045434490191,6
rac_11562850,Sedgefield,3:17,Cancelled,0.13052012,-0.4656762476628077,6
rac_11562863,Sedgefield,3:52,Old Page,0.41497055,-0.4566492490335279,6
rac_11562863,Sedgefield,3:52,Muroor,0.15057033,-0.3172058754707055,6
rac_11562876,Sedgefield,4:27,Ocean Legacy,0.72451186,-0.3884716541229145,5
rac_11562876,Sedgefield,4:27,Balkotic,0.59239364,-0.0677756501879737,5
rac_11562889,Sedgefield,5:02,Milajess,0.49732935,-0.4241045434490191,10
rac_11562889,Sedgefield,5:02,Balranald,0.46726817,-0.35283876479681,10
rac_11562889,Sedgefield,5:02,Normandy Legend,0.4367474,-0.3290835052460736,10
