race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11562655,Exeter,2:25,Denzil,0.26043206,-0.4419209881120713,5
rac_11562655,Exeter,2:25,Land Afar,0.12117732,-0.4780289826291906,5
rac_11562642,Exeter,2:55,Rangatira Jack,0.34380874,-0.4566492490335279,8
rac_11562642,Exeter,2:55,Blue Ribbon,0.2861186,-0.2934506159199691,8
rac_11562642,Exeter,2:55,Hi Riko,0.28299475,-0.1627966883909191,8
rac_11562629,Exeter,3:25,Super Saint,0.12274312,-0.4566492490335279,5
rac_11562629,Exeter,3:25,Koukeo,0.1086758,-0.3647163945721782,5
rac_11562616,Exeter,3:55,Seeyouinmydreams,0.6598227,-0.4419209881120713,6
rac_11562616,Exeter,3:55,Commanding View,0.6022669,-0.4003492838982827,6
rac_11562590,Exeter,4:25,A Definite Getaway,0.41596556,-0.4849180078989041,4
rac_11562603,Exeter,5:00,Windance,0.30138037,-0.3172058754707055,4
rac_11562694,Ludlow,2:15,Bond Broker,0.8339802,-0.4794542982022348,6
rac_11562694,Ludlow,2:15,Mister Cessna,0.5467044,-0.4537986178874395,6
rac_11562681,Ludlow,2:45,Regal Renaissance,0.53573346,-0.4478598029997555,4
rac_11562707,Ludlow,3:15,Elusiveness,0.23504744,-0.4597374327751236,5
rac_11562707,Ludlow,3:15,No Worries,0.20697804,-0.35283876479681,5
rac_11562668,Ludlow,3:45,Annsam,0.35307774,-0.4478598029997555,5
rac_11562668,Ludlow,3:45,Java Point,0.2968527,-0.5191255816519645,5
rac_11562720,Ludlow,4:15,Lady Caro,0.596015,-0.4122269136736509,6
rac_11562720,Ludlow,4:15,Formel Park,0.40774128,-0.1152861692894464,6
rac_11562733,Ludlow,4:48,Take All,0.63059175,-0.4597374327751236,5
rac_11562733,Ludlow,4:48,Cap Du Mathan,0.20245004,-0.4359821732243872,5
rac_11560887,Musselburgh,1:37,Throne Hall,0.62969214,-0.2340624670431282,5
rac_11560887,Musselburgh,1:37,Trojan Sun,0.5849273,-0.4241045434490191,5
rac_11560952,Musselburgh,2:07,Unknown Horse,0.01,-0.4507104341458438,1
rac_11560939,Musselburgh,2:37,Motawaared,0.6544519,-0.4597374327751236,6
rac_11560939,Musselburgh,2:37,Raulin,0.45313558,-0.4300433583367032,6
rac_11560913,Musselburgh,3:07,Bird Of Play,0.6829469,-0.1152861692894464,12
rac_11560913,Musselburgh,3:07,Doomsday,0.54666364,-0.2578177265938646,12
rac_11560913,Musselburgh,3:07,Coconut Bay,0.5165993,-0.2103072074923919,12
rac_11560874,Musselburgh,3:37,Eternal Sunshine,0.6305852,-0.3409611350214419,8
rac_11560874,Musselburgh,3:37,Spartan Arrow,0.57463825,-0.4507104341458438,8
rac_11560874,Musselburgh,3:37,Looking For Lynda,0.4951715,-0.4003492838982827,8
rac_11560900,Musselburgh,4:10,It's Only Fun,0.14055507,-0.4003492838982827,5
rac_11560900,Musselburgh,4:10,Mullwarchar,0.09001579,-0.462588063921212,5
rac_11560926,Musselburgh,4:43,Beneficiary,0.65809774,-0.1627966883909191,11
rac_11560926,Musselburgh,4:43,Mrs Bagerran,0.56246364,-0.3290835052460736,11
rac_11560926,Musselburgh,4:43,Henery Hawk,0.52948844,-0.3647163945721782,11
rac_11564787,Southwell (AW),4:55,Bulletin,0.6933303,-0.020265131086501,13
rac_11564787,Southwell (AW),4:55,Ventura Dream,0.6510061,-0.020265131086501,13
rac_11564787,Southwell (AW),4:55,Everyoneknowsadave,0.6370865,-0.1627966883909191,13
rac_11564813,Southwell (AW),5:30,Galileo Glass,0.7051496,-0.1152861692894464,10
rac_11564813,Southwell (AW),5:30,Northbound,0.65174377,-0.3647163945721782,10
rac_11564813,Southwell (AW),5:30,Urban Dandy,0.5869355,-0.4003492838982827,10
rac_11596637,Southwell (AW),6:00,Margot Robbie,0.74708384,-0.4359821732243872,9
rac_11596637,Southwell (AW),6:00,Grecian God,0.53346014,-0.2103072074923919,9
rac_11596637,Southwell (AW),6:00,Dumfries,0.37117535,-0.3290835052460736,9
rac_11564748,Southwell (AW),6:30,Spirit Of Jura,0.69869995,-0.3172058754707055,5
rac_11564748,Southwell (AW),6:30,Dojin,0.6959034,-0.4241045434490191,5
rac_11564761,Southwell (AW),7:00,Oriental Prince,0.70424306,-0.4737530359100581,9
rac_11564761,Southwell (AW),7:00,Em Jay Kay,0.604754,-0.3409611350214419,9
rac_11564761,Southwell (AW),7:00,Broken Spear,0.52286637,-0.3172058754707055,9
rac_11564735,Southwell (AW),7:30,Unknown Horse,0.01,-0.4122269136736509,1
rac_11564774,Southwell (AW),8:00,Market House,0.36892766,-0.4716150625504918,5
rac_11564774,Southwell (AW),8:00,Bunker Bay,0.13158739,-0.2103072074923919,5
rac_11564800,Southwell (AW),8:30,Leon Trotsky,0.9146816,-0.4419209881120713,10
rac_11564800,Southwell (AW),8:30,Scylla,0.6363012,-0.2103072074923919,10
rac_11564800,Southwell (AW),8:30,Typewritten,0.34194553,-0.1152861692894464,10
