race_id     , course_decoded    , off_time, horse_decoded     , predicted_prob, odds_decimal       , field_size_unscaled
rac_11578099, Wolverhampton (AW), 2:35    , Lazieelunch       ,    0.75625414 , -0.0230125220065261,                   6
rac_11578099, Wolverhampton (AW), 2:35    , Manara            ,    0.41031525 , -0.3406259669308173,                   6
rac_11578138, Wolverhampton (AW), 3:05    , Rosenpur          ,    0.6588962  , -0.2818086623152078,                  11
rac_11578138, Wolverhampton (AW), 3:05    , Gustav Graves     ,    0.55429274 , -0.3170990450845735,                  11
rac_11578138, Wolverhampton (AW), 3:05    , Level Up          ,    0.46512675 , -0.0700663656990137,                  11
rac_11578151, Wolverhampton (AW), 3:35    , Brightlikeadiamond,    0.100596614, 4.2118334103173565 ,                  10
rac_11578151, Wolverhampton (AW), 3:35    , Fighting Queen    ,    0.091709085, 1.8591412256929776 ,                  10
rac_11578151, Wolverhampton (AW), 3:35    , Cosmic Spirit     ,    0.06935788 , 4.2118334103173565 ,                  10
rac_11578177, Wolverhampton (AW), 4:05    , So Chic           ,    0.76109743 , -0.258281740468964 ,                  12
rac_11578177, Wolverhampton (AW), 4:05    , Bungle Bay        ,    0.6351949  , -0.3406259669308173,                  12
rac_11578177, Wolverhampton (AW), 4:05    , Candy Warhol      ,    0.44482332 , -0.3406259669308173,                  12
rac_11578125, Wolverhampton (AW), 4:35    , Standbackandlook  ,    0.5863566  , -0.375916349700183 ,                   8
rac_11578125, Wolverhampton (AW), 4:35    , Liberated Lad     ,    0.32322708 , -0.3876798106233049,                   8
rac_11578125, Wolverhampton (AW), 4:35    , Swinging London   ,    0.21868087 , -0.3994432715464268,                   8
rac_11578164, Wolverhampton (AW), 5:05    , Port Noir         ,    0.5815172  , -0.3994432715464268,                  10
rac_11578164, Wolverhampton (AW), 5:05    , Star Of Jupiter   ,    0.17029996 , -0.2112278967764764,                  10
rac_11578164, Wolverhampton (AW), 5:05    , River Alwen       ,    0.15741433 , -0.4347336543157925,                  10
rac_11601174, Wolverhampton (AW), 5:35    , The Pug           ,    0.72225034 , -0.3523894278539392,                  10
rac_11601174, Wolverhampton (AW), 5:35    , Strategic Fortune ,    0.5893567  , -0.375916349700183 ,                  10
rac_11601174, Wolverhampton (AW), 5:35    , Desiderata        ,    0.5372577  , -0.4152063091834101,                  10
rac_11578112, Wolverhampton (AW), 6:10    , Saffredi          ,    0.7765419  , -0.2818086623152078,                  13
rac_11578112, Wolverhampton (AW), 6:10    , Nubough           ,    0.7081361  , 0.1652028527634242 ,                  13
rac_11578112, Wolverhampton (AW), 6:10    , Autumn Angel      ,    0.6090442  , -0.2347548186227202,                  13
