race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11574277,Nottingham,3:05,Fiery Dawn,0.11181269,0.2828374619946432,5
rac_11574277,Nottingham,3:05,Karthon,0.06527946,-0.1641740530839888,5
rac_11574264,Nottingham,3:35,It's Only Fun,0.21828997,-0.4523788457004754,10
rac_11574264,Nottingham,3:35,Arcturus Flame,0.18081056,-0.258281740468964,10
rac_11574264,Nottingham,3:35,Bownder,0.13855492,-0.3876798106233049,10
rac_11601564,Nottingham,4:05,What's She At,0.1877454,-0.1641740530839888,9
rac_11601564,Nottingham,4:05,Play Me,0.13571554,-0.3876798106233049,9
rac_11601564,Nottingham,4:05,Zarathos,0.10520185,-0.4229701933926706,9
rac_11574238,Nottingham,4:35,Align The Stars,0.73287755,-0.3994432715464268,4
rac_11574251,Nottingham,5:05,War Hawk,0.84703827,-0.4464971152389144,9
rac_11574251,Nottingham,5:05,Gentle Warrior,0.8339392,-0.258281740468964,9
rac_11574251,Nottingham,5:05,Anglophile,0.65136623,-0.3876798106233049,9
rac_11574303,Nottingham,5:35,Green Power,0.24719703,-0.2818086623152078,7
rac_11574303,Nottingham,5:35,Ring Of Gold,0.124032624,-0.3641528887770611,7
rac_11575967,Taunton,2:25,Myfanwy's Magic,0.43531275,-0.4112067324695487,8
rac_11575967,Taunton,2:25,Inchagoill Lady,0.22413093,-0.1641740530839888,8
rac_11575967,Taunton,2:25,Remember Moi,0.14304608,-0.2347548186227202,8
rac_11575954,Taunton,2:55,Nardaran,0.1959505,-0.4653186527159094,7
rac_11575954,Taunton,2:55,Vaguely Royal,0.18134426,-0.4406153847773534,7
rac_11575980,Taunton,3:25,Phoenix Risen,0.6957934,-0.4406153847773534,7
rac_11575980,Taunton,3:25,Kintaro,0.5052551,-0.3288625060076954,7
rac_11575928,Taunton,3:55,Saint Bibiana,0.055323437,-0.4464971152389144,4
rac_11575915,Taunton,4:25,Florencethemachine,0.56099933,-0.4523788457004754,4
rac_11575941,Taunton,4:58,School For Scandal,0.5387944,-0.3523894278539392,7
rac_11575941,Taunton,4:58,Game Line,0.1399462,0.4475259149183497,7
rac_11575993,Taunton,5:30,Calvino,0.11190286,-0.4464971152389144,6
rac_11575993,Taunton,5:30,Olivia's Secret,0.083072424,-0.5170778807776458,6
