race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11565034,Wolverhampton (AW),7:15,Whiteley Way,0.73808706,-0.3290835052460736,10
rac_11565034,Wolverhampton (AW),7:15,Back From Dubai,0.69546723,-0.1627966883909191,10
rac_11565034,Wolverhampton (AW),7:15,Boasty,0.56953275,-0.3409611350214419,10
rac_11565008,Wolverhampton (AW),7:45,Orchid,0.7511997,-0.4162653077972761,9
rac_11565008,Wolverhampton (AW),7:45,Powdering,0.71688235,-0.3409611350214419,9
rac_11565008,Wolverhampton (AW),7:45,Ziggy's Ariel,0.6255573,-0.2815729861446009,9
rac_11565086,Wolverhampton (AW),8:15,Bella Bluesky,0.66186035,-0.1152861692894464,9
rac_11565086,Wolverhampton (AW),8:15,Two Plus Two,0.46437007,-0.3884716541229145,9
rac_11565086,Wolverhampton (AW),8:15,Zooks,0.3884516,-0.4507104341458438,9
rac_11561199,Yarmouth,3:40,Oh So Audacious,0.6027154,-0.3053282456953373,16
rac_11561199,Yarmouth,3:40,Tambourine Dream,0.57443905,-0.0677756501879737,16
rac_11561199,Yarmouth,3:40,Keen Interest,0.54732454,-0.1627966883909191,16
rac_11561199,Yarmouth,3:40,Twilight Guest,0.47130597,-0.2340624670431282,16
rac_11561186,Yarmouth,4:25,Lady Ridgewood,0.26514286,-0.3409611350214419,6
rac_11561186,Yarmouth,4:25,Regal Agenda,0.17377336,-0.4241045434490191,6
rac_11561160,Yarmouth,4:55,Eupator,0.08421159,-0.3884716541229145,6
rac_11561160,Yarmouth,4:55,Palazzo Blu,0.01,-0.3884716541229145,6
rac_11561173,Yarmouth,5:30,Eljaytee,0.56600916,0.2885532430730715,8
rac_11561173,Yarmouth,5:30,Queen's Company,0.43125984,-0.2934506159199691,8
rac_11561173,Yarmouth,5:30,Bobacious,0.21684462,-0.4122269136736509,8
rac_11561147,Yarmouth,6:05,Harry Did,0.59322494,-0.4241045434490191,7
rac_11561147,Yarmouth,6:05,Dashing Harry,0.51724315,-0.3290835052460736,7
rac_11561212,Yarmouth,6:35,Scarlet Lady,0.6724689,-0.4359821732243872,10
rac_11561212,Yarmouth,6:35,Fast Flo,0.286968,-0.1152861692894464,10
rac_11561212,Yarmouth,6:35,Darlo Lady,0.15165822,-0.1152861692894464,10
rac_11561225,Yarmouth,7:05,Miakoda,0.7141241,-0.3765940243475464,13
rac_11561225,Yarmouth,7:05,Squires Treaty,0.44331372,-0.1152861692894464,13
rac_11561225,Yarmouth,7:05,Herkeios,0.35617015,-0.2578177265938646,13
