race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11563019,Aintree,1:45,Dancing City,0.7555788,-0.4122269136736509,8
rac_11563019,Aintree,1:45,The Changing Man,0.48032245,-0.1152861692894464,8
rac_11563019,Aintree,1:45,Quai De Bourbon,0.15704414,-0.3053282456953373,8
rac_11563058,Aintree,2:20,Off The Jury,0.6053206,0.0985111666671807,22
rac_11563058,Aintree,2:20,Wellington Arch,0.58201593,-0.2340624670431282,22
rac_11563045,Aintree,2:55,Tripoli Flyer,0.7324605,-0.4419209881120713,10
rac_11563045,Aintree,2:55,Joltin N Jiving,0.6544385,5.44344456558286,10
rac_11563045,Aintree,2:55,Diva Luna,0.6159355,-0.1627966883909191,10
rac_11563006,Aintree,3:30,Jonbon,0.62120044,-0.4794542982022348,4
rac_11562993,Aintree,4:05,Dreal Deal,0.8285728,2.474037121740816,29
rac_11562993,Aintree,4:05,Ginny's Destiny,0.6401286,-0.2340624670431282,29
rac_11563032,Aintree,4:40,Battle Born Lad,0.7007929,-0.3647163945721782,15
rac_11563032,Aintree,4:40,Moon Rocket,0.66085935,-0.1627966883909191,15
rac_11563032,Aintree,4:40,Minella Rescue,0.4474057,1.8801556329724076,15
rac_11563071,Aintree,5:15,Moon Chime,0.87746614,-0.2934506159199691,22
rac_11563071,Aintree,5:15,She's A Saint,0.49420148,-0.020265131086501,22
rac_11561017,Bath,1:55,Man Of The Sea,0.8302742,-0.020265131086501,7
rac_11561017,Bath,1:55,Inlet,0.63704306,-0.3647163945721782,7
rac_11561004,Bath,2:30,Unknown Horse,0.01,-0.2578177265938646,1
rac_11560965,Bath,3:05,Regal Envoy,0.6291028,-0.3172058754707055,9
rac_11560965,Bath,3:05,Tourist,0.55071753,-0.4419209881120713,9
rac_11560965,Bath,3:05,Connie's Rose,0.54321826,-0.1152861692894464,9
rac_11561043,Bath,3:40,Kameko Spirit,0.26215222,-0.4122269136736509,6
rac_11561043,Bath,3:40,Fregola,0.11091849,-0.3647163945721782,6
rac_11560978,Bath,4:15,High On Hope,0.25099483,-0.4359821732243872,7
