race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11561875,Fontwell,2:10,Shuil Ceoil,0.6636584,-0.4241045434490191,6
rac_11561875,Fontwell,2:10,Summer In Milan,0.31018013,-0.3409611350214419,6
rac_11561862,Fontwell,2:40,Wellwillya,0.7578379,-0.4162653077972761,10
rac_11561862,Fontwell,2:40,Sir Rock,0.54875493,-0.4122269136736509,10
rac_11561862,Fontwell,2:40,Sangiovese,0.53466916,-0.3290835052460736,10
rac_11561849,Fontwell,3:10,Kalif d'Airy,0.31229582,-0.4359821732243872,10
rac_11561849,Fontwell,3:10,Blue Bellamy,0.1877088,-0.2578177265938646,10
rac_11561849,Fontwell,3:10,Boston Boy,0.18463726,-0.4003492838982827,10
rac_11561823,Fontwell,3:45,Diplomatic Ash,0.7048993,-0.3765940243475464,12
rac_11561823,Fontwell,3:45,Valirann Gold,0.609978,-0.1152861692894464,12
rac_11561823,Fontwell,3:45,Royal Mer,0.49516106,-0.3290835052460736,12
rac_11561836,Fontwell,4:20,Tommy The Tank,0.5450424,-0.462588063921212,5
rac_11561836,Fontwell,4:20,Elysian Knight,0.16996035,-0.4122269136736509,5
rac_11561888,Fontwell,4:55,Copper Cove,0.8123406,-0.3647163945721782,10
rac_11561888,Fontwell,4:55,Soigneux Bell,0.76896805,-0.020265131086501,10
rac_11561888,Fontwell,4:55,Sambezi,0.7239032,-0.3172058754707055,10
rac_11564241,Lingfield (AW),2:22,Fravanco,0.69781697,-0.4241045434490191,10
rac_11564241,Lingfield (AW),2:22,French Martini,0.63908315,-0.1627966883909191,10
rac_11564241,Lingfield (AW),2:22,Throne Hall,0.5567795,-0.1152861692894464,10
rac_11564215,Lingfield (AW),2:52,Spoilt,0.7632976,0.454840059928226,10
rac_11564215,Lingfield (AW),2:52,Piranha Rama,0.7153777,-0.2815729861446009,10
rac_11564215,Lingfield (AW),2:52,Ceira G,0.65671885,-0.4003492838982827,10
rac_11564202,Lingfield (AW),3:22,Muy Muy Loco,0.1709796,1.0724768082473712,7
rac_11564202,Lingfield (AW),3:22,Virtue Patience,0.12420176,-0.4419209881120713,7
rac_11564267,Lingfield (AW),3:57,Lion Ring,0.57885826,-0.3765940243475464,9
rac_11564267,Lingfield (AW),3:57,Rebel Star,0.57114017,-0.3409611350214419,9
rac_11564267,Lingfield (AW),3:57,Unavailable,0.46821728,-0.1627966883909191,9
rac_11564228,Lingfield (AW),4:32,Solar Edge,0.7382858,-0.3884716541229145,9
rac_11564228,Lingfield (AW),4:32,Natsumi,0.691894,-0.3172058754707055,9
rac_11564228,Lingfield (AW),4:32,Commendation,0.556831,-0.3409611350214419,9
