race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11576019,Hereford,2:00,Don Virginia,0.20741431,-0.4406153847773534,6
rac_11576019,Hereford,2:00,Court In A Storm,0.11688246,-0.4789642673867308,6
rac_11576006,Hereford,2:35,Gris Majeur,0.49486372,-0.4112067324695487,4
rac_11576032,Hereford,3:10,Pittsburg,0.48535076,-0.4347336543157925,7
rac_11576032,Hereford,3:10,Fox Wallace,0.45188794,-0.2818086623152078,7
rac_11576058,Hereford,3:45,Across Earth,0.64133203,-0.4347336543157925,6
rac_11576058,Hereford,3:45,Captain Attridge,0.47833693,-0.3523894278539392,6
rac_11576045,Hereford,4:20,Jackie Can,0.4449098,-0.3288625060076954,8
rac_11576045,Hereford,4:20,Mistral Blue,0.4084046,-0.4112067324695487,8
rac_11576045,Hereford,4:20,Darcy's Glance,0.1488917,0.1652028527634242,8
rac_11576084,Hereford,4:53,Mistymal,0.4658039,-0.4406153847773534,6
rac_11576084,Hereford,4:53,Cave Article,0.34033206,-0.4406153847773534,6
rac_11576071,Hereford,5:23,Getaway Vic,0.79941785,-0.4493203458604637,8
rac_11576071,Hereford,5:23,Sinchi Roca,0.2051962,-0.4747294214544069,8
rac_11576071,Hereford,5:23,Mighty Gesture,0.13085406,-0.3994432715464268,8
rac_11578398,Lingfield (AW),2:27,Lesson Of Life,0.33426225,-0.3994432715464268,6
rac_11578398,Lingfield (AW),2:27,Harpsichord,0.01,-0.4700240370851582,6
rac_11578372,Lingfield (AW),3:02,Sea Of Charm,0.44653407,-0.3288625060076954,9
rac_11578372,Lingfield (AW),3:02,Meleri,0.44039327,-0.4347336543157925,9
rac_11578372,Lingfield (AW),3:02,Nivelle's Magic,0.19105038,-0.3523894278539392,9
rac_11578411,Lingfield (AW),3:37,Havana Joy,0.5440257,-0.4229701933926706,6
rac_11578411,Lingfield (AW),3:37,Cupola,0.33096427,-0.4406153847773534,6
rac_11578385,Lingfield (AW),4:12,Mister Mojito,0.8169824,-0.4347336543157925,12
