race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11563396,Ffos Las,1:50,Ben Solo,0.84163254,-0.3409611350214419,7
rac_11563396,Ffos Las,1:50,Tutti Quanti,0.8008148,-0.4794542982022348,7
rac_11563383,Ffos Las,2:25,Newton Tornado,0.39320657,-0.4537986178874395,9
rac_11563383,Ffos Las,2:25,Followcato,0.21301721,-0.3884716541229145,9
rac_11563383,Ffos Las,2:25,Slade Shore,0.13716927,0.6923926554355896,9
rac_11563344,Ffos Las,3:00,Paddy In The Caddy,0.71799886,-0.4359821732243872,5
rac_11563344,Ffos Las,3:00,Mount Washington,0.5959866,-0.4241045434490191,5
rac_11563409,Ffos Las,3:30,Nine Nine Nine,0.5654734,-0.1627966883909191,11
rac_11563409,Ffos Las,3:30,To Be Sure,0.3959222,-0.3647163945721782,11
rac_11563409,Ffos Las,3:30,Mister Barclay,0.22401188,-0.3647163945721782,11
rac_11563370,Ffos Las,4:05,Jasmine d'Airy,0.5267527,-0.4537986178874395,7
rac_11563370,Ffos Las,4:05,Kalista Love,0.48719674,-0.3409611350214419,7
rac_11563357,Ffos Las,4:40,Fils De Roi,0.7366377,-0.3884716541229145,10
rac_11563357,Ffos Las,4:40,Monviel,0.56076694,-0.3409611350214419,10
rac_11563357,Ffos Las,4:40,Kepagge,0.53720665,-0.1152861692894464,10
rac_11563422,Ffos Las,5:15,Ceejaybe,0.5915693,-0.2103072074923919,12
rac_11563422,Ffos Las,5:15,Walkinthewoods,0.5355065,-0.3053282456953373,12
rac_11563422,Ffos Las,5:15,Higgs,0.3678971,-0.020265131086501,12
rac_11563448,Plumpton,2:10,The Dream Goes On,0.716361,-0.462588063921212,4
rac_11563487,Plumpton,2:45,Eliza Dolittle,0.79241204,-0.4122269136736509,6
rac_11563487,Plumpton,2:45,Time For Tea,0.2031402,-0.4003492838982827,6
rac_11563474,Plumpton,3:20,Wild Goose,0.5031046,-0.4419209881120713,6
rac_11563474,Plumpton,3:20,God Of Fire,0.17064627,-0.4597374327751236,6
rac_11563461,Plumpton,3:52,Jubilant,0.81680655,-0.4162653077972761,5
rac_11563461,Plumpton,3:52,San Pedro,0.64027786,-0.3172058754707055,5
rac_11563500,Plumpton,4:27,John Betjeman,0.656451,-0.35283876479681,8
rac_11563500,Plumpton,4:27,Jubilee Gold,0.6237321,-0.2815729861446009,8
rac_11563435,Plumpton,4:27,Dear Ralphy,0.488159,-0.5191255816519645,8
rac_11563500,Plumpton,4:27,Clinton Lane,0.4394066,-0.2815729861446009,8
rac_11563435,Plumpton,4:27,Hill Of Tara,0.31985623,-0.5191255816519645,8
rac_11563435,Plumpton,4:27,Uallrightharry,0.2219318,-0.5191255816519645,8
rac_11563513,Plumpton,5:02,Commanche Princess,0.13354494,2.474037121740816,5
rac_11563513,Plumpton,5:02,Sukrain,0.12934531,5.44344456558286,5
rac_11565112,Southwell (AW),3:45,Tremorgio,0.7270268,-0.4656762476628077,6
rac_11565112,Southwell (AW),3:45,Our 'Enery,0.67957515,-0.35283876479681,6
rac_11565125,Southwell (AW),4:20,Sevensees,0.75072503,-0.2934506159199691,14
rac_11565125,Southwell (AW),4:20,Almaty Star,0.61917585,-0.3409611350214419,14
rac_11565125,Southwell (AW),4:20,Moulin Booj,0.5714702,-0.3172058754707055,14
rac_11565099,Southwell (AW),4:55,Spangled Mac,0.6593896,-0.1152861692894464,14
rac_11565099,Southwell (AW),4:55,Wiltshire,0.5789036,-0.4003492838982827,14
rac_11565099,Southwell (AW),4:55,Aramram,0.5576148,-0.4162653077972761,14
rac_11565164,Southwell (AW),5:30,Ray Gun,0.7085533,-0.35283876479681,7
rac_11565164,Southwell (AW),5:30,Infantry Officer,0.6186863,-0.4478598029997555,7
rac_11565151,Southwell (AW),6:00,Cradle Of Love,0.33468038,-0.3290835052460736,7
rac_11565151,Southwell (AW),6:00,Wonderbolt,0.11741095,0.0272453880149716,7
rac_11565177,Southwell (AW),6:30,Gaiety Musical,0.69763947,-0.3765940243475464,10
rac_11565177,Southwell (AW),6:30,Enola Grey,0.5700339,-0.2578177265938646,10
rac_11565177,Southwell (AW),6:30,Viennoise,0.5302672,-0.4162653077972761,10
rac_11565138,Southwell (AW),7:00,Dividend,0.7865558,-0.4507104341458438,8
rac_11565138,Southwell (AW),7:00,Big Sip,0.71052337,-0.4122269136736509,8
rac_11565138,Southwell (AW),7:00,Molveno,0.59411263,-0.1627966883909191,8
