race_id,course,course_id,date,off_time,distance_round,distance,distance_f,region,race_class,type,age_band,field_size,going,surface,jumps,horse_id,horse,age,trainer,trainer_id,trainer_location,trainer_14_days_runs,trainer_14_days_wins,trainer_14_days_percent,owner,owner_id,draw,lbs,rpr,ts,jockey,jockey_id,last_run,form,trainer_rtf,odds_decimal,dam,dam_id,sire,sire_id,damsire,damsire_id
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_20183779,Shine On Brendan,8,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,Let's Be Lucky Racing 29,own_1266544,14,133,82,72,Kaiya Fraser(3),jky_303564,185,44511-,38.0,10,Something Magic,dam_5680969,Society Rock,sir_5171712,Proud Citizen,dsi_3862180
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_25702096,Dawn Of Liberation,6,Ruth Carr,trn_180405,"Stillington, N Yorks",20,2,10.0,Rjh Ltd And Facts & Figures,own_1306472,10,133,86,71,Jason Hart,jky_270729,55,556-80,15.0,17,Danetime Out,dam_5346082,Churchill,sir_6345339,Danetime,dsi_3136224
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_19877760,Detective,9,Dianne Sayer,trn_96102,"Hackthorpe, Cumbria",4,0,0.0,A Slack And D Coppola,own_1428060,4,133,82,69,P J McDonald,jky_230616,194 (138J),19949-,,29,Promising Lead,dam_4748422,Kingman,sir_5880140,Danehill,dsi_296611
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_36836982,Spun To Gold,4,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,Belgate Racing Limited,own_1400508,3,132,86,64,Amie Waugh(3),jky_260070,148,80040-,38.0,17,Rumplestiltskin,dam_4465258,Justify,sir_12923176,Danehill,dsi_296611
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_35512799,Jesmond Dawn,4,Grant Tuer,trn_136422,"Birkby, N Yorks",14,1,7.0,The Weighting Game,own_1266440,9,132,82,66,Sam James,jky_261870,190,47138-,57.0,13,Strapless,dam_5694507,Dawn Approach,sir_5647166,Whipper,dsi_4078998
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_39736543,Lucykeys,4,Iain Jardine,trn_193644,"Carrutherstown, D'fries & G'way",15,1,7.0,Ian Jones,own_1187076,13,132,79,64,Andrew Mullen,jky_243498,206,32487-,33.0,19,Blending,dam_7313096,Gleneagles,sir_6014925,Medicean,dsi_3697442
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_35137319,Between Me And U,4,Michael Herrington,trn_199350,"Willoughton, Lincs",13,2,15.0,GB Civil Engineering (Leicester) Ltd,own_1076680,6,132,83,57,Hector Crouch,jky_278418,115,12450-,62.0,4.5,Love In The Park,dam_4789967,Eqtidaar,sir_11091493,Pivotal,dsi_753900
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_33875639,Swift Salian,4,David & Nicola Barron,trn_354483,"Maunby, N Yorks",8,0,0.0,David Ellis,own_1307284,8,131,82,66,Connor Beasley,jky_272604,181,37394-,25.0,11,Dynalosca,dam_5052537,Holy Roman Emperor,sir_4602234,Dynaformer,dsi_2134608
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_27711404,Volenti,6,Ben Haslam,trn_201303,"Middleham Moor, N Yorks",6,0,0.0,Blue And Gold Syndicate,own_132756,7,131,81,30,Joanna Mason,jky_257346,32,631425,33.0,12,Izba,dam_27711530,Estidhkaar,sir_5968298,Mastercraftsman,dsi_4870369
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_26247144,Code Purple,6,Ben Haslam,trn_201303,"Middleham Moor, N Yorks",6,0,0.0,Daniel Shapiro & David Clifford,own_1210148,12,131,82,71,Paul Mulrennan,jky_238113,22,1722-7,33.0,7,Sugar Free,dam_7834554,Ribchester,sir_6257503,Exceed And Excel,dsi_4045216
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_42520926,Izzari,4,Iain Jardine,trn_193644,"Carrutherstown, D'fries & G'way",15,1,7.0,Criffel Racing & Kevin Elliott,own_1391584,11,131,82,61,Mohammed Tabti(5),jky_295749,124,89617-,33.0,13,Izzy,dam_40260633,Areion,sir_3503556,Soldier Hollow,dsi_3987102
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_36302532,Bulmer Bank,4,Michael & David Easterby,trn_346887,"Sheriff Hutton, N Yorks",18,2,11.0,David Scott and Co (Pattern Makers) Ltd,own_494992,5,130,80,63,Billy Garritty,jky_285456,237,43320-,67.0,12,Readyandaway,dam_7714588,National Defense,sir_7784448,More Than Ready,dsi_3631110
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_35336616,Rainwater,4,Richard Fahey,trn_72090,"Musley Bank, N Yorks",21,3,14.0,R A Fahey,own_184724,1,130,81,69,Oisin Orr,jky_281652,15,23-240,33.0,10,Finalize,dam_5671274,Mayson,sir_5298622,Firebreak,dsi_3805956
rac_11574862,Musselburgh,crs_416,2025-04-13,3:45,1m,1m2y,8.0,GB,Class 5,Flat,4yo+,14,Good,Turf,,hrs_22991458,English Spirit,7,Heather Main,trn_193941,"Kingston Lisle, Oxfordshire",5,2,40.0,Wetumpka Racing,own_624268,2,130,83,66,Jack Mitchell,jky_253248,32,67-236,60.0,13,Cloud Illusions,dam_5340965,Swiss Spirit,sir_5425399,Smarty Jones,dsi_4189871
rac_11574810,Musselburgh,crs_416,2025-04-13,4:15,5f,5f1y,5.0,GB,Class 2,Flat,2yo,7,Good,Turf,,hrs_49140959,Clear Force,2,K R Burke,trn_45171,"Coverham, North Yorkshire",30,6,20.0,Sheikh Rashid Dalmook Al Maktoum,own_817224,7,133,-,-,Clifford Lee,jky_280440,,,52.0,1.83,Gecorja,dam_49140966,Supremacy,sir_21649551,Kodiac,dsi_4080139
rac_11574810,Musselburgh,crs_416,2025-04-13,4:15,5f,5f1y,5.0,GB,Class 2,Flat,2yo,7,Good,Turf,,hrs_51766883,Dickensian,2,Kevin Ryan,trn_202725,"Hambleton, N Yorks",19,1,5.0,Sheikh Mohammed Obaid Al Maktoum,own_221344,6,133,-,-,Shane Gray,jky_270309,,,42.0,5.5,Yourtimeisnow,dam_14660569,Pinatubo,sir_18619580,Charm Spirit,dsi_5899537
rac_11574810,Musselburgh,crs_416,2025-04-13,4:15,5f,5f1y,5.0,GB,Class 2,Flat,2yo,7,Good,Turf,,hrs_51766876,Frio,2,John & Sean Quinn,trn_369855,"Norton, N Yorks",12,2,17.0,Eco- Power Racing 1,own_1428004,4,133,-,-,Jason Hart,jky_270729,,,42.0,7.5,Guarded Secret,dam_18705428,Havana Grey,sir_9602586,Bated Breath,dsi_5178992
rac_11574810,Musselburgh,crs_416,2025-04-13,4:15,5f,5f1y,5.0,GB,Class 2,Flat,2yo,7,Good,Turf,,hrs_51273096,Harswell Calling,2,Roger Fell,trn_291465,"Nawton, N Yorks",9,1,11.0,Harswell Thoroughbred Racing I,own_1372548,5,133,54,32,Rowan Scott,jky_277695,15,0,44.0,23,Libiamo,dam_21689213,Coulsty,sir_5819310,Alhebayeb,dsi_5636862
rac_11574810,Musselburgh,crs_416,2025-04-13,4:15,5f,5f1y,5.0,GB,Class 2,Flat,2yo,7,Good,Turf,,hrs_51766862,Kodigara,2,Iain Jardine,trn_193644,"Carrutherstown, D'fries & G'way",15,1,7.0,Ian Jones,own_1187076,3,133,-,-,Andrew Mullen,jky_243498,,,33.0,34,Rayagara,dam_43604505,Kodi Bear,sir_5988948,Dark Angel,dsi_4701529
rac_11574810,Musselburgh,crs_416,2025-04-13,4:15,5f,5f1y,5.0,GB,Class 2,Flat,2yo,7,Good,Turf,,hrs_49142555,Our Hero Matty,2,Brian Ellison,trn_39879,"Norton, N Yorks",10,1,10.0,The Shuffling Kid Partnership,own_1340748,2,133,-,-,Ben Robinson,jky_285837,,,10.0,41,Sophie B,dam_21686574,A'Ali,sir_18771291,Gutaifan,dsi_6208167
rac_11574810,Musselburgh,crs_416,2025-04-13,4:15,5f,5f1y,5.0,GB,Class 2,Flat,2yo,7,Good,Turf,,hrs_51766890,Star Material,2,Adrian Paul Keatley,trn_265617,"Ryedale, North Yorkshire",8,2,25.0,Steve Ryan,own_365380,1,133,-,-,Connor Beasley,jky_272604,,,75.0,5,Marriage Material,dam_42005236,Starman,sir_21670145,Kodiac,dsi_4080139
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_32498858,Moon Flight,5,Linda Perratt,trn_51552,"East Kilbride, S Lanarks",5,0,0.0,Paul Corrigan,own_1266444,1,137,93,71,Tommie Jakes(5),jky_307032,40,513-84,40.0,17,Miss Margarita,dam_10939880,Sea The Moon,sir_5927481,Scat Daddy,dsi_4638186
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_10374973,Arecibo,10,Declan Carroll,trn_29673,"Malton, N Yorks",4,1,25.0,Santry Racing,own_1273072,3,135,93,87,Zak Wheatley(3),jky_290007,173,34200-,50.0,15,Oceanique,dam_5684476,Invincible Spirit,sir_3548489,Forest Wildcat,dsi_3652502
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_18972121,Zarzyni,8,David & Nicola Barron,trn_354483,"Maunby, N Yorks",8,0,0.0,Laurence O'Kane/Harrowgate BloodstockLtd,own_889324,16,135,92,85,Connor Beasley,jky_272604,31,7818-5,25.0,7,Zunera,dam_6070862,Siyouni,sir_5133128,Invincible Spirit,dsi_3548489
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_17762514,Alligator Alley,8,Ruth Carr,trn_180405,"Stillington, N Yorks",20,2,10.0,R J H Limited And Ruth Carr,own_1149640,10,134,94,83,Jason Hart,jky_270729,31,2476-4,15.0,10,Overturned,dam_5537497,Kingman,sir_5880140,Cape Cross,dsi_3153248
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_29918210,Castan,5,Bryan Smart,trn_3357,"Sutton Bank, N Yorks",5,0,0.0,Ceffyl Racing,own_611060,5,133,90,64,Harrison Shaw,jky_288633,31,-61118,,15,Astley Park,dam_26580610,Charming Thought,sir_6017487,Dutch Art,dsi_4618404
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_36023372,Stash The Cash,4,Tim Easterby,trn_91368,"Great Habton, N Yorks",49,3,6.0,HP Racing Stash The Cash & PTR,own_1329624,9,132,92,77,David Allan,jky_234669,163,21186-,35.0,17,Appreciating,dam_9337118,Profitable,sir_6035519,New Approach,dsi_4690833
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_21972587,Water Of Leith,7,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,Johnnie Delta Racing,own_714616,6,128,91,77,Daniel Tudhope,jky_246693,40,129286,38.0,11,Zakhrafa,dam_6102572,Kodiac,sir_4080139,Shamardal,dsi_4214315
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_24855327,Catch Cunningham,6,Michael Herrington,trn_199350,"Willoughton, Lincs",13,2,15.0,David Frame & Mrs H Lloyd-Herrington,own_1233804,13,128,92,85,Dylan Hogan,jky_277860,17,-35228,62.0,19,Faithful Duchess,dam_5136082,Kodiac,sir_4080139,Bachelor Duke,dsi_4090401
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_37164267,Eternal Sunshine,5,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,James Callow & J S Goldie,own_1010776,15,128,91,84,Paul Mulrennan,jky_238113,11,1210-7,38.0,8.5,Eternal Instinct,dam_5124903,Orientor,sir_3747156,Exceed And Excel,dsi_4045216
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_35730002,Ziggy's Queen,4,Richard Fahey,trn_72090,"Musley Bank, N Yorks",21,3,14.0,Middleham Park Racing CXVII,own_1000268,7,127,90,77,Oisin Orr,jky_281652,160,37033-,33.0,15,Iron Lady,dam_7724227,Invincible Spirit,sir_3548489,Exceed And Excel,dsi_4045216
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_35730023,Knicks,4,Michael & David Easterby,trn_346887,"Sheriff Hutton, N Yorks",18,2,11.0,"Bruisers Boys, Nordoff, Windle, Westwood",own_1425628,12,127,91,85,Joanna Mason,jky_257346,14,0337-8,67.0,11,Katla,dam_5332859,Invincible Spirit,sir_3548489,Majestic Missile,dsi_4058978
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_36763678,Glory Hyde,4,Roger Fell,trn_291465,"Nawton, N Yorks",9,1,11.0,Swales & Fell,own_1106388,4,125,92,85,Callum Rodriguez,jky_282675,14,1232-7,44.0,15,Sea Of Antiquity,dam_7603673,Cotai Glory,sir_6028834,Canford Cliffs,dsi_5126478
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_25121257,Classy Al,7,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,Barraston Racing & J S Goldie,own_1218192,2,124,92,80,David Egan,jky_286164,181,39705-,38.0,17,Classy Anne,dam_5671309,Fountain Of Youth,sir_5800319,Orientor,dsi_3747156
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_7661822,Only Spoofing,11,Kevin Thomas Coleman,trn_312012,"Carrick-on-Suir, Co. Tipperary",7,1,14.0,Kim Coleman,own_1168056,14,123,90,86,Shane Gray,jky_270309,8,850-93,43.0,7,Golden Anthem,dam_4145148,Approve,sir_5306966,Lion Cavern,dsi_491743
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_23848041,Sugar Baby,7,Peter Niven,trn_139041,"Barton-le-Street, N Yorks",7,1,14.0,Hard Held Partnership And Angus Racing,own_1214076,11,118,81,-,James Sullivan,jky_253623,52,6/8415,43.0,17,Sugar Town,dam_5943791,Monsieur Bond,sir_3940377,Elusive City,dsi_3962056
rac_11574849,Musselburgh,crs_416,2025-04-13,4:45,5f,5f1y,5.0,GB,Class 4,Flat,4yo+,16,Good,Turf,,hrs_24651424,Golden Rainbow,6,Rebecca Menzies,trn_256599,"Morden, Durham",23,6,26.0,Holmfirth Racing,own_1188012,8,118,91,85,Andrew Mullen,jky_243498,22,15-936,61.0,26,Stereophonic,dam_24651662,Havana Gold,sir_5617752,Acclamation,dsi_3789198
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_36614942,Papagei,4,James Ferguson,trn_330048,"Newmarket, Suffolk",8,1,13.0,Salah Fustok,own_39432,8,135,91,79,Daniel Muscutt,jky_275571,202,33114-,57.0,5.5,Dibajj,dam_5726427,Masar,sir_8866032,Iffraaj,dsi_4091143
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_35963746,Letsbefrank,5,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,J S Morrison & Ms Carol Morrison,own_1361616,6,135,89,72,Paul Mulrennan,jky_238113,238,11321-,38.0,4.33,Miss Polaris,dam_4023684,Frankel,sir_5344171,Polar Falcon,dsi_411852
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_30865611,Tafsir,6,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,Summerstorm Bloodstock Ltd,own_1225696,9,135,87,77,Amie Waugh(3),jky_260070,190,51517-,38.0,21,Jannattan,dam_26203576,Tamarkuz,sir_5671519,Street Cry,dsi_3763522
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_35149380,Tokyo Bay,4,K R Burke,trn_45171,"Coverham, North Yorkshire",30,6,20.0,Mrs Elaine M Burke,own_134952,5,132,90,79,Jack Nicholls(7),jky_308319,197,/1467-,52.0,15,Zeeba,dam_4247838,Lope De Vega,sir_5186867,Barathea,dsi_510454
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_36515094,Sportingsilvermine,4,James Owen,trn_360648,"Newmarket, Suffolk",37,8,22.0,Gordon McDowall,own_373004,7,130,91,74,Hector Crouch,jky_278418,40,7369-1,54.0,3.5,Praskovia,dam_6235264,Holy Roman Emperor,sir_4602234,Manduro,dsi_4247215
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_15740389,The Dancing Poet,9,Brian Ellison,trn_39879,"Norton, N Yorks",10,1,10.0,Spring Cottage Syndicate,own_408860,11,129,86,82,Ben Robinson,jky_285837,15,5215-7,10.0,26,Caldy Dancer,dam_4046266,Poet's Voice,sir_5164208,Soviet Star,dsi_152166
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_22731541,Simple Star,7,Dianne Sayer,trn_96102,"Hackthorpe, Cumbria",4,0,0.0,Mrs D Monteith,own_126296,4,128,92,67,Jason Hart,jky_270729,24,0038-0,,26,Simple Elegance,dam_6047762,Sea The Stars,sir_4868829,Street Cry,dsi_3763522
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_21690942,Spanish Hustle,7,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,Let's Be Lucky Racing 31,own_1219952,10,128,90,81,Kaiya Fraser(3),jky_303564,158,15352-,38.0,15,Dos Lunas,dam_5499984,Pearl Secret,sir_5566554,Galileo,dsi_3722383
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_23264549,It's A Love Thing,7,Sam England,trn_285003,"Guiseley, W Yorks",15,1,7.0,Duke Of Appletreewick,own_1330360,1,127,88,-,George Wood,jky_283725,17,-83112,47.0,9,Lady Kyllar,dam_6024151,Intrinsic,sir_2921590,Kyllachy,dsi_3691611
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_35651532,Etretat,4,Charlie Johnston,trn_361179,"Middleham Moor, N Yorks",32,3,9.0,Mrs Zee Thompson,own_1404928,2,127,90,78,Archie Young(5),jky_307500,20,138684,44.0,21,Normandie,dam_7654913,Wootton Bassett,sir_5246346,Redoute's Choice,dsi_3565226
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_37890461,Spartan Warrior,4,Rebecca Menzies,trn_256599,"Morden, Durham",23,6,26.0,J Fyffe,own_606120,13,126,86,84,Connor Beasley,jky_272604,11,1157-4,61.0,21,Silky,dam_5696271,Saxon Warrior,sir_11118415,Montjeu,dsi_3521238
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_43417885,Cascade Hall,6,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,Whitestonecliffe Racing Partnership,own_182820,3,123,85,-,David Egan,jky_286164,19,643,38.0,17,Bacchonthebottle,dam_5778556,Court Cave,sir_4123686,Bob Back,dsi_2129673
rac_11574823,Musselburgh,crs_416,2025-04-13,5:15,1m4½f,1m4f104y,12.5,GB,Class 4,Flat,4yo+,13,Good,Turf,,hrs_8864814,Glasses Up,10,R Mike Smith,trn_92169,"Galston, E Ayrshire",5,0,0.0,The Jolly Beggars,own_737732,12,116,84,79,James Sullivan,jky_253623,11,4448-3,60.0,41,Hurricane Hallie,dam_8867523,English Channel,sir_4490136,Hurricane Run,dsi_4128131
rac_11574797,Musselburgh,crs_416,2025-04-13,5:45,1m1f,1m208y,9.0,GB,Class 3,Flat,3yo,8,Good,Turf,,hrs_47065060,Marhaba Ghaiyyath,3,Charlie Johnston,trn_361179,"Middleham Moor, N Yorks",32,3,9.0,Jaber Abdullah,own_11164,1,135,92,-,Joe Fanning,jky_7716,32,21-1,44.0,2.25,Zam Zoom,dam_5603808,Ghaiyyath,sir_10465427,Dalakhani,dsi_3974124
rac_11574797,Musselburgh,crs_416,2025-04-13,5:45,1m1f,1m208y,9.0,GB,Class 3,Flat,3yo,8,Good,Turf,,hrs_45256750,Magellan Cloud,3,John & Sean Quinn,trn_369855,"Norton, N Yorks",12,2,17.0,Opulence Thoroughbreds & Ross Harmon,own_1397256,8,131,90,57,Jason Hart,jky_270729,159,431-,42.0,5,Ocean Paradise,dam_14962409,Mohaather,sir_15566474,New Approach,dsi_4690833
rac_11574797,Musselburgh,crs_416,2025-04-13,5:45,1m1f,1m208y,9.0,GB,Class 3,Flat,3yo,8,Good,Turf,,hrs_42647864,Arbitration,3,K R Burke,trn_45171,"Coverham, North Yorkshire",30,6,20.0,Newtown Anner Stud Farm Ltd,own_637712,6,130,90,90,Clifford Lee,jky_280440,211,555-,52.0,5.5,Orphan Annie,dam_42680162,Beckford,sir_10222436,Lawman,dsi_4677225
rac_11574797,Musselburgh,crs_416,2025-04-13,5:45,1m1f,1m208y,9.0,GB,Class 3,Flat,3yo,8,Good,Turf,,hrs_40918899,Defence Missile,3,Linda Perratt,trn_51552,"East Kilbride, S Lanarks",5,0,0.0,Paul Corrigan,own_1266444,7,129,88,84,Tommie Jakes(5),jky_307032,213,28346-,40.0,41,Moranda,dam_5283299,Sottsass,sir_15245916,Indian Rocket,dsi_3135811
rac_11574797,Musselburgh,crs_416,2025-04-13,5:45,1m1f,1m208y,9.0,GB,Class 3,Flat,3yo,8,Good,Turf,,hrs_42226226,Chesneys Charm,3,Grant Tuer,trn_136422,"Birkby, N Yorks",14,1,7.0,James Paul Services To Industry Ltd,own_1390336,4,128,91,74,Oliver Stammers,jky_292752,44,1432-6,57.0,23,Velvet Charm,dam_10246089,Mohaather,sir_15566474,Excelebration,dsi_5245191
rac_11574797,Musselburgh,crs_416,2025-04-13,5:45,1m1f,1m208y,9.0,GB,Class 3,Flat,3yo,8,Good,Turf,,hrs_39962006,I Am Me,3,Edward Bethell,trn_342657,"Middleham, N Yorks",8,2,25.0,Gaelic Bloodstock,own_1350680,5,127,87,58,Callum Rodriguez,jky_282675,151,2539-,43.0,9,Arabian Maiden,dam_22230964,Dandy Man,sir_4459483,New Approach,dsi_4690833
rac_11574797,Musselburgh,crs_416,2025-04-13,5:45,1m1f,1m208y,9.0,GB,Class 3,Flat,3yo,8,Good,Turf,,hrs_39960452,Springbok,3,Richard Fahey,trn_72090,"Musley Bank, N Yorks",21,3,14.0,Mrs Edelle Logan,own_1359876,3,126,87,87,Oisin Orr,jky_281652,201,5435-,33.0,13,Belle Rose,dam_9896453,Too Darn Hot,sir_14985173,Golden Sword,dsi_4870306
rac_11574797,Musselburgh,crs_416,2025-04-13,5:45,1m1f,1m208y,9.0,GB,Class 3,Flat,3yo,8,Good,Turf,,hrs_412694709,Native Honey,3,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,Belgate Racing Limited,own_1400508,2,124,91,68,Amie Waugh(3),jky_260070,176,48702-,38.0,15,Meala,dam_21680470,Dawn Approach,sir_5647166,Epaulette,dsi_5648727
rac_11574836,Musselburgh,crs_416,2025-04-13,6:15,7f,7f15y,7.0,GB,Class 4,Flat,4yo+,12,Good,Turf,,hrs_24065300,Judgment Call,7,Linda Perratt,trn_51552,"East Kilbride, S Lanarks",5,0,0.0,Paul Corrigan & Miss L A Perratt,own_1321020,8,134,92,72,Tommie Jakes(5),jky_307032,50,252-70,40.0,29,Madonna Dell'Orto,dam_5313287,Pivotal,sir_753900,Montjeu,dsi_3521238
rac_11574836,Musselburgh,crs_416,2025-04-13,6:15,7f,7f15y,7.0,GB,Class 4,Flat,4yo+,12,Good,Turf,,hrs_21743631,Abduction,7,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",8,2,25.0,Dab Hand Racing,own_190472,7,134,94,88,David Egan,jky_286164,30,226-36,38.0,8.5,Perfect Day,dam_5491122,Acclamation,sir_3789198,Holy Roman Emperor,dsi_4602234
rac_11574836,Musselburgh,crs_416,2025-04-13,6:15,7f,7f15y,7.0,GB,Class 4,Flat,4yo+,12,Good,Turf,,hrs_30123793,Vince Le Prince,5,Tim Easterby,trn_91368,"Great Habton, N Yorks",49,3,6.0,Reality Partnerships V,own_835700,2,133,90,77,David Allan,jky_234669,176,63021-,35.0,6,Crecy,dam_5588996,Iffraaj,sir_4091143,Refuse To Bend,dsi_3962511
rac_11574836,Musselburgh,crs_416,2025-04-13,6:15,7f,7f15y,7.0,GB,Class 4,Flat,4yo+,12,Good,Turf,,hrs_35149219,Jonny Concrete,4,Iain Jardine,trn_193644,"Carrutherstown, D'fries & G'way",15,1,7.0,Ian Jones,own_1187076,9,133,90,83,Andrew Mullen,jky_243498,194,31291-,33.0,8,Hot Sauce,dam_6069469,Oasis Dream,sir_3960579,Peintre Celebre,dsi_3187051
