race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11562239,Ascot,2:10,Jackstell,0.22729665,-0.5191255816519645,5
rac_11562239,Ascot,2:10,Flimsy Nosebag,0.14051625,-0.5191255816519645,5
rac_11562200,Ascot,2:45,Awaythelad,0.7436111,-0.5191255816519645,16
rac_11562200,Ascot,2:45,Fever Dream,0.47050512,-0.5191255816519645,16
rac_11562161,Ascot,2:45,Ocean Conquest,0.36265233,-0.5191255816519645,8
rac_11562200,Ascot,2:45,Hurricane Bay,0.35412264,-0.5191255816519645,16
rac_11562200,Ascot,2:45,Belargus,0.30593458,-0.5191255816519645,16
rac_11562161,Ascot,2:45,Benvoy,0.19467553,-0.5191255816519645,8
rac_11562161,Ascot,2:45,Torrent,0.16445246,-0.5191255816519645,8
rac_11562187,Ascot,3:20,Light N Strike,0.4814244,-0.5191255816519645,5
rac_11562187,Ascot,3:20,Kotmask,0.47390568,-0.5191255816519645,5
rac_11562226,Ascot,3:55,Briefly,0.23919846,-0.5191255816519645,5
rac_11562226,Ascot,3:55,Native Moon,0.20081699,-0.5191255816519645,5
rac_11562174,Ascot,4:30,Credo,0.62395895,-0.5191255816519645,7
rac_11562174,Ascot,4:30,Bretney,0.45442897,-0.5191255816519645,7
rac_11562213,Ascot,5:05,Court In The Act,0.10793535,-0.5191255816519645,4
rac_11560822,Doncaster,1:55,Rising Force,0.5837196,-0.5191255816519645,22
rac_11560822,Doncaster,1:55,Al Suil Eile,0.5422797,-0.5191255816519645,22
rac_11560809,Doncaster,2:30,Many Men,0.8070021,-0.5191255816519645,6
rac_11560809,Doncaster,2:30,Pantile Warrior,0.6834117,-0.5191255816519645,6
rac_11560861,Doncaster,3:05,Criminal Shore,0.12359615,-0.5191255816519645,7
rac_11560861,Doncaster,3:05,Recency Bias,0.01,-0.5191255816519645,7
rac_11560796,Doncaster,3:40,Aramis Grey,0.5698396,-0.5191255816519645,21
rac_11560796,Doncaster,3:40,Woven,0.55990756,-0.5191255816519645,21
rac_11560783,Doncaster,4:15,Royal Approval,0.48601472,-0.5191255816519645,18
rac_11560783,Doncaster,4:15,Chaturanga,0.46430418,-0.5191255816519645,18
rac_11560783,Doncaster,4:15,Baryshnikov,0.46019906,-0.5191255816519645,18
rac_11560783,Doncaster,4:15,Have Secret,0.45396033,-0.5191255816519645,18
rac_11560835,Doncaster,4:50,Under The Twilight,0.5757942,-0.5191255816519645,15
rac_11560835,Doncaster,4:50,Daring Legend,0.5698143,-0.5191255816519645,15
rac_11560835,Doncaster,4:50,Woodstock,0.50275815,-0.5191255816519645,15
rac_11595805,Doncaster,5:25,Imperial Guard,0.5873659,-0.5191255816519645,15
rac_11595805,Doncaster,5:25,Alzahir,0.58494705,-0.5191255816519645,15
rac_11595805,Doncaster,5:25,Dapper Valley,0.57649994,-0.5191255816519645,15
rac_11560848,Doncaster,6:00,Happier,0.73813117,-0.5191255816519645,19
rac_11560848,Doncaster,6:00,Mattice,0.54729164,-0.5191255816519645,19
rac_11560848,Doncaster,6:00,Glory Hyde,0.5261679,-0.5191255816519645,19
rac_11560848,Doncaster,6:00,Ticktyboo,0.5253302,-0.5191255816519645,19
